dataset_name;grounder;kge;model_name;rule_miner;seed;kge_atom_embedding_size;batch_size;val_batch_size;test_batch_size;facts_file;train_file;valid_file;test_file;domain_file;rules_file;corrupt_mode;num_negatives;valid_negatives;test_negatives;ragged;format;engine_num_negatives;engine_num_adaptive_constants;constant_embedding_size;predicate_embedding_size;dropout_rate_embedder;kge_regularization;learning_rate;lr_sched;optimizer;early_stopping;epochs;num_rules;loss;weight_loss;cdcr_use_positional_embeddings;cdcr_num_formulas;valid_frequency;resnet;r2n_prediction_type;reasoner_depth;reasoner_regularization_factor;reasoner_formula_hidden_embedding_size;reasoner_dropout_rate;kge_dropout_rate;reasoner_atom_embedding_size;signed;temperature;aggregation_type;filter_num_heads;filter_activity_regularization;keys_signature;run_signature;ckpt_folder;load_model_ckpt;save_model_ckpt;load_kge_ckpt;save_kge_ckpt;seed_run_i;time_ground_train;time_ground_valid;time_ground_test;time_train;time_inference;time_ground_train;time_ground_valid;time_ground_test;time_train;time_inference;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1;train_concept_hits@3;train_concept_hits@10;train_task_mrr;train_task_hits@1;train_task_hits@3;train_task_hits@10;valid_loss;valid_concept_loss;valid_task_loss;valid_concept_mrr;valid_concept_hits@1;valid_concept_hits@3;valid_concept_hits@10;valid_task_mrr;valid_task_hits@1;valid_task_hits@3;valid_task_hits@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1;test_concept_hits@3;test_concept_hits@10;test_task_mrr;test_task_hits@1;test_task_hits@3;test_task_hits@10
ablation_d2;backward_2_2;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_2_2-complex-sbr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.18;0.08;29.03;0.11;[0.0, 0.0];[0.208, 0.071];[0.078, 0.004];[29.466, 0.794];[0.104, 0.008];[2.521, 0.054];[0.107, 0.107];[4.936, 0.002];[1.0, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.621, 0.01];[0.352, 0.016];[1.0, 0.0];[1.0, 0.0];[0.11, 0.026];[0.086, 0.046];[0.134, 0.023];[0.635, 0.042];[0.538, 0.04];[0.658, 0.065];[0.9, 0.02];[0.642, 0.009];[0.579, 0.016];[0.629, 0.024];[0.85, 0.02];[0.303, 0.027];[0.208, 0.032];[0.397, 0.052];[0.983, 0.01];[0.968, 0.016];[1.0, 0.0];[1.0, 0.0];[0.945, 0.007];[0.928, 0.01];[0.94, 0.013];[1.0, 0.0]
ablation_d2;backward_2_3;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_2_3-complex-dcr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.18;0.14;41.59;0.12;[0.0, 0.0];[0.226, 0.097];[0.18, 0.09];[42.404, 0.934];[0.11, 0.006];[2.532, 0.082];[0.092, 0.153];[4.954, 0.01];[0.999, 0.001];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.626, 0.007];[0.359, 0.013];[1.0, 0.0];[1.0, 0.0];[0.466, 0.096];[0.163, 0.062];[0.749, 0.256];[0.716, 0.054];[0.633, 0.058];[0.742, 0.083];[0.921, 0.052];[0.644, 0.013];[0.592, 0.021];[0.625, 0.037];[0.762, 0.043];[0.238, 0.04];[0.149, 0.098];[0.309, 0.059];[0.976, 0.021];[0.96, 0.036];[0.992, 0.01];[1.0, 0.0];[0.935, 0.021];[0.888, 0.061];[0.964, 0.008];[1.0, 0.0]
ablation_d2;backward_2_3;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d2-backward_2_3-complex-sbr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.18;0.14;41.69;0.1;[0.0, 0.0];[0.178, 0.004];[0.134, 0.008];[41.988, 0.826];[0.106, 0.008];[2.536, 0.082];[0.136, 0.162];[4.936, 0.002];[1.0, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.62, 0.01];[0.351, 0.017];[1.0, 0.0];[1.0, 0.0];[0.124, 0.051];[0.106, 0.078];[0.142, 0.031];[0.631, 0.033];[0.533, 0.034];[0.671, 0.033];[0.883, 0.05];[0.642, 0.008];[0.579, 0.016];[0.617, 0.017];[0.854, 0.013];[0.257, 0.072];[0.267, 0.096];[0.247, 0.055];[0.987, 0.002];[0.98, 0.0];[0.992, 0.01];[1.0, 0.0];[0.972, 0.008];[0.964, 0.008];[0.972, 0.01];[1.0, 0.0]
ablation_d3;backward_0_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_0_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.1;0.02;23.51;0.09;[0.0, 0.0];[0.098, 0.004];[0.02, 0.0];[23.576, 0.858];[0.1, 0.009];[2.549, 0.009];[0.014, 0.015];[5.081, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.618, 0.002];[0.34, 0.012];[1.0, 0.0];[1.0, 0.0];[0.137, 0.006];[0.048, 0.003];[0.219, 0.013];[0.665, 0.031];[0.604, 0.029];[0.679, 0.054];[0.804, 0.043];[0.024, 0.005];[0.0, 0.0];[0.004, 0.008];[0.033, 0.031];[1.879, 0.063];[0.674, 0.126];[3.085, 0.0];[0.966, 0.014];[0.94, 0.025];[0.992, 0.01];[1.0, 0.0];[0.328, 0.023];[0.08, 0.052];[0.296, 0.069];[1.0, 0.0]
ablation_d3;backward_0_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_0_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.1;0.02;19.91;0.11;[0.0, 0.0];[0.1, 0.0];[0.02, 0.0];[20.422, 0.707];[0.108, 0.004];[2.543, 0.005];[0.008, 0.01];[5.079, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.62, 0.004];[0.347, 0.013];[1.0, 0.0];[1.0, 0.0];[0.123, 0.002];[0.047, 0.004];[0.199, 0.006];[0.657, 0.028];[0.596, 0.025];[0.663, 0.052];[0.829, 0.042];[0.024, 0.002];[0.0, 0.0];[0.008, 0.01];[0.029, 0.031];[1.893, 0.062];[0.7, 0.125];[3.085, 0.0];[0.953, 0.024];[0.916, 0.043];[0.992, 0.01];[1.0, 0.0];[0.348, 0.037];[0.144, 0.045];[0.292, 0.027];[1.0, 0.0]
ablation_d3;backward_1_1;complex;no_reasoner;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;0;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_1-complex-no_reasoner-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.02;0.0;15.96;0.1;[0.0, 0.0];[0.02, 0.0];[0.0, 0.0];[16.784, 1.067];[0.098, 0.007];[0.111, 0.148];[0.111, 0.148];[0.111, 0.148];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.088, 0.064];[0.088, 0.064];[0.088, 0.064];[0.685, 0.04];[0.617, 0.055];[0.692, 0.052];[0.854, 0.048];[0.685, 0.04];[0.617, 0.055];[0.692, 0.052];[0.854, 0.048];[0.612, 0.276];[0.612, 0.276];[0.612, 0.276];[0.948, 0.01];[0.908, 0.016];[0.988, 0.01];[1.0, 0.0];[0.948, 0.01];[0.908, 0.016];[0.988, 0.01];[1.0, 0.0]
ablation_d3;backward_1_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.11;0.02;24.11;0.11;[0.0, 0.0];[0.11, 0.0];[0.02, 0.0];[23.942, 0.681];[0.102, 0.004];[2.549, 0.009];[0.014, 0.015];[5.081, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.618, 0.002];[0.34, 0.012];[1.0, 0.0];[1.0, 0.0];[0.137, 0.006];[0.048, 0.003];[0.219, 0.013];[0.665, 0.031];[0.604, 0.029];[0.679, 0.054];[0.804, 0.043];[0.024, 0.005];[0.0, 0.0];[0.004, 0.008];[0.033, 0.031];[1.879, 0.063];[0.674, 0.126];[3.085, 0.0];[0.966, 0.014];[0.94, 0.025];[0.992, 0.01];[1.0, 0.0];[0.328, 0.023];[0.08, 0.052];[0.296, 0.069];[1.0, 0.0]
ablation_d3;backward_1_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.1;0.02;19.91;0.11;[0.0, 0.0];[0.106, 0.005];[0.02, 0.0];[20.446, 0.85];[0.106, 0.008];[2.543, 0.005];[0.008, 0.01];[5.079, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.62, 0.004];[0.347, 0.013];[1.0, 0.0];[1.0, 0.0];[0.123, 0.002];[0.047, 0.004];[0.199, 0.006];[0.657, 0.028];[0.596, 0.025];[0.663, 0.052];[0.829, 0.042];[0.024, 0.002];[0.0, 0.0];[0.008, 0.01];[0.029, 0.031];[1.893, 0.062];[0.7, 0.125];[3.085, 0.0];[0.953, 0.024];[0.916, 0.043];[0.992, 0.01];[1.0, 0.0];[0.348, 0.037];[0.144, 0.045];[0.292, 0.027];[1.0, 0.0]
ablation_d3;backward_1_2;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_2-complex-dcr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.14;0.07;25.76;0.12;[0.0, 0.0];[0.178, 0.086];[0.068, 0.004];[26.27, 1.424];[0.108, 0.007];[2.747, 0.184];[0.419, 0.336];[5.033, 0.001];[0.894, 0.087];[0.807, 0.158];[1.0, 0.0];[1.0, 0.0];[0.616, 0.007];[0.357, 0.008];[1.0, 0.0];[1.0, 0.0];[0.277, 0.021];[0.272, 0.096];[0.234, 0.164];[0.547, 0.033];[0.504, 0.008];[0.525, 0.031];[0.679, 0.157];[0.436, 0.025];[0.383, 0.021];[0.417, 0.019];[0.583, 0.07];[1.738, 0.04];[0.391, 0.081];[3.085, 0.0];[0.859, 0.107];[0.784, 0.164];[0.916, 0.062];[1.0, 0.0];[0.313, 0.028];[0.108, 0.043];[0.284, 0.029];[1.0, 0.0]
ablation_d3;backward_1_2;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_2-complex-sbr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.14;0.07;25.33;0.11;[0.0, 0.0];[0.136, 0.008];[0.068, 0.004];[25.47, 0.565];[0.104, 0.008];[2.729, 0.164];[0.428, 0.325];[5.031, 0.002];[0.894, 0.087];[0.807, 0.158];[1.0, 0.0];[1.0, 0.0];[0.621, 0.005];[0.355, 0.018];[1.0, 0.0];[1.0, 0.0];[0.158, 0.067];[0.231, 0.146];[0.085, 0.011];[0.555, 0.041];[0.512, 0.017];[0.529, 0.031];[0.675, 0.149];[0.553, 0.027];[0.467, 0.021];[0.554, 0.055];[0.788, 0.02];[1.751, 0.024];[0.417, 0.048];[3.085, 0.0];[0.83, 0.12];[0.74, 0.178];[0.888, 0.087];[1.0, 0.0];[0.34, 0.041];[0.12, 0.051];[0.308, 0.027];[1.0, 0.0]
ablation_d3;backward_1_3;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_3-complex-dcr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.15;0.11;34.32;0.1;[0.0, 0.0];[0.15, 0.0];[0.106, 0.008];[34.46, 0.771];[0.102, 0.004];[2.591, 0.114];[0.123, 0.207];[5.038, 0.005];[0.999, 0.0];[0.998, 0.001];[1.0, 0.0];[1.0, 0.0];[0.623, 0.006];[0.353, 0.017];[1.0, 0.0];[1.0, 0.0];[0.444, 0.104];[0.333, 0.034];[0.527, 0.21];[0.581, 0.03];[0.521, 0.023];[0.542, 0.054];[0.758, 0.063];[0.626, 0.017];[0.571, 0.025];[0.638, 0.036];[0.742, 0.067];[0.432, 0.055];[0.178, 0.099];[0.663, 0.018];[0.959, 0.029];[0.92, 0.054];[1.0, 0.0];[1.0, 0.0];[0.867, 0.008];[0.804, 0.015];[0.868, 0.016];[1.0, 0.0]
ablation_d3;backward_1_3;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_1_3-complex-sbr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.15;0.1;33.29;0.09;[0.0, 0.0];[0.15, 0.0];[0.106, 0.005];[33.768, 0.787];[0.104, 0.012];[2.65, 0.135];[0.271, 0.269];[5.03, 0.002];[0.964, 0.07];[0.934, 0.128];[1.0, 0.0];[1.0, 0.0];[0.624, 0.004];[0.35, 0.017];[1.0, 0.0];[1.0, 0.0];[0.131, 0.08];[0.161, 0.133];[0.102, 0.029];[0.583, 0.035];[0.517, 0.016];[0.571, 0.028];[0.783, 0.133];[0.598, 0.009];[0.525, 0.016];[0.579, 0.024];[0.867, 0.043];[0.553, 0.04];[0.379, 0.028];[0.728, 0.078];[0.896, 0.103];[0.832, 0.151];[0.948, 0.084];[1.0, 0.0];[0.868, 0.012];[0.82, 0.018];[0.884, 0.015];[1.0, 0.0]
ablation_d3;backward_2_1;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_2_1-complex-dcr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.1;0.02;23.99;0.1;[0.0, 0.0];[0.104, 0.008];[0.02, 0.0];[23.778, 0.957];[0.098, 0.004];[2.549, 0.009];[0.014, 0.015];[5.081, 0.003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.618, 0.002];[0.34, 0.012];[1.0, 0.0];[1.0, 0.0];[0.137, 0.006];[0.048, 0.003];[0.219, 0.013];[0.665, 0.031];[0.604, 0.029];[0.679, 0.054];[0.804, 0.043];[0.024, 0.005];[0.0, 0.0];[0.004, 0.008];[0.033, 0.031];[1.879, 0.063];[0.674, 0.126];[3.085, 0.0];[0.966, 0.014];[0.94, 0.025];[0.992, 0.01];[1.0, 0.0];[0.328, 0.023];[0.08, 0.052];[0.296, 0.069];[1.0, 0.0]
ablation_d3;backward_2_1;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_2_1-complex-sbr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.1;0.02;20.04;0.1;[0.0, 0.0];[0.1, 0.006];[0.02, 0.0];[20.554, 0.807];[0.106, 0.005];[2.543, 0.005];[0.008, 0.01];[5.079, 0.001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.62, 0.004];[0.347, 0.013];[1.0, 0.0];[1.0, 0.0];[0.123, 0.002];[0.047, 0.004];[0.199, 0.006];[0.657, 0.028];[0.596, 0.025];[0.663, 0.052];[0.829, 0.042];[0.024, 0.002];[0.0, 0.0];[0.008, 0.01];[0.029, 0.031];[1.893, 0.062];[0.7, 0.125];[3.085, 0.0];[0.953, 0.024];[0.916, 0.043];[0.992, 0.01];[1.0, 0.0];[0.348, 0.037];[0.144, 0.045];[0.292, 0.027];[1.0, 0.0]
ablation_d3;backward_2_2;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_2_2-complex-dcr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.14;0.07;28.49;0.1;[0.0, 0.0];[0.14, 0.0];[0.068, 0.004];[28.164, 0.446];[0.104, 0.005];[2.818, 0.145];[0.547, 0.264];[5.032, 0.001];[0.895, 0.086];[0.809, 0.157];[1.0, 0.0];[1.0, 0.0];[0.618, 0.002];[0.352, 0.017];[1.0, 0.0];[1.0, 0.0];[0.254, 0.009];[0.313, 0.068];[0.132, 0.1];[0.55, 0.035];[0.508, 0.01];[0.537, 0.055];[0.671, 0.144];[0.537, 0.035];[0.454, 0.024];[0.537, 0.04];[0.737, 0.065];[1.72, 0.058];[0.355, 0.116];[3.085, 0.0];[0.83, 0.116];[0.74, 0.169];[0.9, 0.088];[1.0, 0.0];[0.344, 0.039];[0.12, 0.059];[0.296, 0.039];[1.0, 0.0]
ablation_d3;backward_2_2;complex;sbr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_2_2-complex-sbr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.14;0.07;24.99;0.1;[0.0, 0.0];[0.176, 0.082];[0.066, 0.005];[25.316, 0.699];[0.104, 0.01];[2.733, 0.159];[0.436, 0.316];[5.031, 0.002];[0.895, 0.086];[0.808, 0.157];[1.0, 0.0];[1.0, 0.0];[0.621, 0.005];[0.355, 0.018];[1.0, 0.0];[1.0, 0.0];[0.177, 0.07];[0.232, 0.145];[0.123, 0.007];[0.556, 0.042];[0.512, 0.017];[0.538, 0.04];[0.679, 0.145];[0.351, 0.021];[0.292, 0.013];[0.338, 0.028];[0.5, 0.029];[1.751, 0.028];[0.418, 0.056];[3.085, 0.0];[0.82, 0.108];[0.724, 0.153];[0.888, 0.09];[1.0, 0.0];[0.34, 0.041];[0.12, 0.051];[0.308, 0.027];[1.0, 0.0]
ablation_d3;backward_2_3;complex;dcr;None;[0, 1, 2, 3, 4];100;256;256;256;facts.txt;train.txt;valid.txt;test.txt;domain2constants.txt;rules.txt;TAIL;1;100;None;TRUE;functional;0;0;200;200;0.0;0.0;0.01;plateau;adam;TRUE;100;1;binary_crossentropy;0.5;FALSE;3;1;FALSE;nofull;1;0.0;100;0.0;0.0;100;TRUE;0.0;max;3;0.0;['dataset_name', 'grounder', 'kge', 'model_name', 'rule_miner', 'neg', 'e', 'train_batch_size', 'val_batch_size', 'test_batch_size'];ablation_d3-backward_2_3-complex-dcr-None-1-100-256-256-256;./../checkpoints/;FALSE;TRUE;FALSE;TRUE;4;0.0;0.15;0.11;34.72;0.11;[0.0, 0.0];[0.15, 0.0];[0.108, 0.004];[34.554, 0.918];[0.108, 0.004];[2.588, 0.115];[0.119, 0.208];[5.037, 0.005];[0.999, 0.0];[0.999, 0.001];[1.0, 0.0];[1.0, 0.0];[0.623, 0.006];[0.353, 0.017];[1.0, 0.0];[1.0, 0.0];[0.407, 0.086];[0.311, 0.017];[0.479, 0.189];[0.585, 0.027];[0.521, 0.023];[0.562, 0.048];[0.754, 0.058];[0.621, 0.006];[0.546, 0.02];[0.642, 0.031];[0.767, 0.053];[0.496, 0.053];[0.183, 0.1];[0.788, 0.025];[0.963, 0.032];[0.932, 0.057];[0.996, 0.008];[1.0, 0.0];[0.848, 0.009];[0.788, 0.016];[0.844, 0.015];[1.0, 0.0]
